cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
80.0441                         ,4449                           ,0.93333                        ,2                              ,0.46667                        ,0.0068627                      ,0.087407                       ,-0.080545                      ,0.050434                       ,0.081868                       ,0.1171                         ,0.081868                       ,-0.13274                       ,2.7372                         ,0.72953                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2161                         ,130.4316                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
80.2647                         ,4464                           ,0                              ,2                              ,0                              ,0                              ,0.086002                       ,-0.086002                      ,0.050744                       ,0.082163                       ,0.11738                        ,0.082163                       ,-0.13234                       ,2.7667                         ,0.75167                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2225                         ,129.3766                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
80.4853                         ,4479                           ,0                              ,2                              ,0                              ,0                              ,0.084469                       ,-0.084469                      ,0.051102                       ,0.082525                       ,0.11775                        ,0.082525                       ,-0.132                         ,2.7918                         ,0.74654                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2267                         ,128.3216                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
80.7059                         ,4494                           ,0.8                            ,2                              ,0.4                            ,0.0058824                      ,0.082845                       ,-0.076962                      ,0.051624                       ,0.083098                       ,0.11838                        ,0.083098                       ,-0.13178                       ,2.8112                         ,0.22978                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2286                         ,127.2666                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
80.9265                         ,4509                           ,2.3333                         ,2                              ,1.1667                         ,0.017157                       ,0.081173                       ,-0.064016                      ,0.052213                       ,0.083762                       ,0.11912                        ,0.083762                       ,-0.13163                       ,2.8292                         ,0.25479                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2285                         ,126.2116                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.1471                         ,4524                           ,3                              ,2.5333                         ,1.2333                         ,0.018137                       ,0.079497                       ,-0.06136                       ,0.052691                       ,0.084291                       ,0.11971                        ,0.084291                       ,-0.13145                       ,2.8504                         ,0.6314                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2265                         ,125.1567                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.3676                         ,4539                           ,5                              ,3                              ,1.6667                         ,0.02451                        ,0.077859                       ,-0.053349                      ,0.052927                       ,0.084515                       ,0.11992                        ,0.084515                       ,-0.13114                       ,2.8768                         ,0.10638                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2228                         ,124.3802                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.5882                         ,4554                           ,9.0667                         ,2.7333                         ,3.5556                         ,0.052288                       ,0.07629                        ,-0.024003                      ,0.052846                       ,0.084332                       ,0.11962                        ,0.084332                       ,-0.13063                       ,2.9076                         ,0.16662                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2175                         ,123.7893                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
81.8088                         ,4569                           ,11.7333                        ,2                              ,5.8667                         ,0.086275                       ,0.074811                       ,0.011464                       ,0.052472                       ,0.083765                       ,0.11884                        ,0.083765                       ,-0.12988                       ,2.9397                         ,0.096339                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2108                         ,123.1984                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.0294                         ,4584                           ,10                             ,2                              ,5                              ,0.073529                       ,0.073419                       ,0.00011088                     ,0.051832                       ,0.082842                       ,0.1176                         ,0.082842                       ,-0.12886                       ,2.9711                         ,0.38129                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.2028                         ,122.6076                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.25                           ,4599                           ,40                             ,3                              ,13.3333                        ,0.19608                        ,0.072095                       ,0.12398                        ,0.05089                        ,0.081513                       ,0.11584                        ,0.081513                       ,-0.12755                       ,3.0031                         ,0.62563                        ,0                              ,1                              ,1                              ,1                              ,0                              ,0.63706                        ,7.1935                         ,122.0167                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.4706                         ,4614                           ,28.7333                        ,3                              ,9.5778                         ,0.14085                        ,0.070809                       ,0.070041                       ,0.049597                       ,0.079715                       ,0.11347                        ,0.079715                       ,-0.12591                       ,3.0386                         ,0.61578                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1832                         ,121.4258                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.6912                         ,4629                           ,9.4                            ,3                              ,3.1333                         ,0.046078                       ,0.069538                       ,-0.023459                      ,0.048007                       ,0.077516                       ,0.11059                        ,0.077516                       ,-0.12395                       ,3.0772                         ,0.48967                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1717                         ,120.835                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
82.9118                         ,4644                           ,1.8                            ,3                              ,0.6                            ,0.0088235                      ,0.068279                       ,-0.059455                      ,0.046239                       ,0.075065                       ,0.10738                        ,0.075065                       ,-0.12174                       ,3.1178                         ,0.58818                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.159                          ,120.726                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.1324                         ,4659                           ,5.6667                         ,3                              ,1.8889                         ,0.027778                       ,0.06705                        ,-0.039272                      ,0.044392                       ,0.07249                        ,0.10399                        ,0.07249                        ,-0.11934                       ,3.1606                         ,0.29313                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1451                         ,120.6515                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.3529                         ,4674                           ,15                             ,3                              ,5                              ,0.073529                       ,0.065886                       ,0.0076434                      ,0.042526                       ,0.069873                       ,0.10053                        ,0.069873                       ,-0.11683                       ,3.2078                         ,0.30624                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1298                         ,120.577                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.5735                         ,4689                           ,30.6                           ,3                              ,10.2                           ,0.14833                        ,0.064821                       ,0.083512                       ,0.040787                       ,0.067398                       ,0.097226                       ,0.067398                       ,-0.11428                       ,3.2591                         ,0.81806                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.1133                         ,120.5025                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
83.7917                         ,4704                           ,61                             ,3                              ,20.3333                        ,0.28241                        ,0.063887                       ,0.21852                        ,0.039332                       ,0.065263                       ,0.094329                       ,0.065263                       ,-0.11177                       ,3.3129                         ,0.29728                        ,1                              ,1                              ,1                              ,1                              ,0                              ,2.71                           ,7.0954                         ,120.428                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84                              ,4719                           ,10                             ,3                              ,3.3333                         ,0.04902                        ,0.063107                       ,-0.014087                      ,0.038243                       ,0.06357                        ,0.09196                        ,0.06357                        ,-0.10934                       ,3.3681                         ,0.44038                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.0762                         ,120.3535                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.2206                         ,4734                           ,34.2667                        ,3                              ,11.4222                        ,0.16797                        ,0.062495                       ,0.10548                        ,0.037492                       ,0.062286                       ,0.090078                       ,0.062286                       ,-0.10699                       ,3.4244                         ,0.37148                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.0557                         ,120.4119                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.4412                         ,4749                           ,34.3333                        ,3                              ,11.4444                        ,0.1683                         ,0.062052                       ,0.10625                        ,0.037057                       ,0.061385                       ,0.088655                       ,0.061385                       ,-0.10471                       ,3.4814                         ,0.53599                        ,0                              ,1                              ,1                              ,1                              ,0                              ,1.4089                         ,7.0339                         ,120.8361                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.6618                         ,4764                           ,22.8                           ,3                              ,7.6                            ,0.11176                        ,0.06176                        ,0.050005                       ,0.03693                        ,0.060858                       ,0.087679                       ,0.060858                       ,-0.1025                        ,3.538                          ,0.5982                         ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,7.0107                         ,121.2602                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
84.8824                         ,4779                           ,17.8667                        ,3                              ,5.9556                         ,0.087582                       ,0.061589                       ,0.025993                       ,0.037006                       ,0.060577                       ,0.086998                       ,0.060577                       ,-0.10035                       ,3.5938                         ,0.7156                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.986                          ,121.6844                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.1029                         ,4794                           ,16.6667                        ,2.6667                         ,6.1111                         ,0.088205                       ,0.061501                       ,0.026704                       ,0.037181                       ,0.060418                       ,0.086464                       ,0.060418                       ,-0.098223                      ,3.6489                         ,0.75997                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.9599                         ,122.1085                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.3194                         ,4809                           ,8.8                            ,2.1333                         ,4.3778                         ,0.061279                       ,0.061458                       ,-0.00017838                    ,0.037407                       ,0.060322                       ,0.086007                       ,0.060322                       ,-0.09612                       ,3.7048                         ,0.65799                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.9322                         ,122.5326                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.5294                         ,4824                           ,1                              ,3                              ,0.33333                        ,0.004902                       ,0.061422                       ,-0.05652                       ,0.037681                       ,0.060289                       ,0.08563                        ,0.060289                       ,-0.094062                      ,3.7628                         ,0.66187                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.9033                         ,122.9568                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.75                           ,4839                           ,11                             ,3                              ,3.6667                         ,0.053922                       ,0.06136                        ,-0.0074382                     ,0.037995                       ,0.060317                       ,0.085338                       ,0.060317                       ,-0.092078                      ,3.8237                         ,0.66202                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.8734                         ,123.73                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
85.9706                         ,4854                           ,11.8667                        ,3                              ,3.9556                         ,0.05817                        ,0.061246                       ,-0.0030763                     ,0.038345                       ,0.060407                       ,0.085136                       ,0.060407                       ,-0.090212                      ,3.8865                         ,0.77971                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.8428                         ,124.736                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.1912                         ,4869                           ,8.3333                         ,3                              ,2.7778                         ,0.039185                       ,0.061071                       ,-0.021886                      ,0.038723                       ,0.060556                       ,0.085029                       ,0.060556                       ,-0.088504                      ,3.9484                         ,0.72207                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.8118                         ,125.7421                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.4028                         ,4884                           ,24.6                           ,3                              ,8.2                            ,0.11746                        ,0.060834                       ,0.056628                       ,0.039123                       ,0.060765                       ,0.085022                       ,0.060765                       ,-0.086986                      ,4.0065                         ,0.58516                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.7809                         ,126.7481                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.6176                         ,4899                           ,34.4                           ,3                              ,11.4667                        ,0.16863                        ,0.060537                       ,0.10809                        ,0.039545                       ,0.061034                       ,0.085121                       ,0.061034                       ,-0.085675                      ,4.0581                         ,0.39461                        ,0                              ,1                              ,1                              ,1                              ,0                              ,0.70585                        ,6.7503                         ,127.7541                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
86.8382                         ,4914                           ,22.2667                        ,3                              ,7.4222                         ,0.10915                        ,0.060189                       ,0.048962                       ,0.039996                       ,0.061372                       ,0.085333                       ,0.061372                       ,-0.084569                      ,4.1012                         ,0.56423                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.7204                         ,128.7601                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.0588                         ,4929                           ,18.6667                        ,3                              ,6.2222                         ,0.090825                       ,0.059807                       ,0.031018                       ,0.040474                       ,0.061774                       ,0.08565                        ,0.061774                       ,-0.083647                      ,4.1349                         ,0.58788                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.6914                         ,129.7661                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.2778                         ,4944                           ,62                             ,3                              ,20.6667                        ,0.28704                        ,0.059403                       ,0.22763                        ,0.040956                       ,0.062206                       ,0.086024                       ,0.062206                       ,-0.08287                       ,4.1591                         ,0.65529                        ,1                              ,1                              ,1                              ,1                              ,0                              ,2.4814                         ,6.6633                         ,131.2238                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.4861                         ,4959                           ,12.5333                        ,3                              ,4.1778                         ,0.06121                        ,0.058975                       ,0.0022353                      ,0.041432                       ,0.062648                       ,0.08643                        ,0.062648                       ,-0.082203                      ,4.1751                         ,0.91619                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.6362                         ,132.7138                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.7059                         ,4974                           ,3.4                            ,3                              ,1.1333                         ,0.016667                       ,0.058517                       ,-0.04185                       ,0.041887                       ,0.063082                       ,0.08684                        ,0.063082                       ,-0.081622                      ,4.185                          ,0.55857                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.61                           ,134.2038                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
87.9265                         ,4989                           ,2                              ,3                              ,0.66667                        ,0.0094408                      ,0.058016                       ,-0.048575                      ,0.042302                       ,0.063481                       ,0.087221                       ,0.063481                       ,-0.081111                      ,4.1908                         ,0.65897                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.5843                         ,135.6938                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.1389                         ,5004                           ,1.0667                         ,3                              ,0.35556                        ,0.0050738                      ,0.057463                       ,-0.052389                      ,0.042615                       ,0.063769                       ,0.08748                        ,0.063769                       ,-0.080654                      ,4.1937                         ,0.6611                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.5588                         ,137.1837                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.3529                         ,5019                           ,0.66667                        ,2.6667                         ,0.33333                        ,0.004902                       ,0.05685                        ,-0.051948                      ,0.042707                       ,0.063802                       ,0.087447                       ,0.063802                       ,-0.080217                      ,4.1969                         ,0.73691                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.533                          ,138.6737                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.5735                         ,5034                           ,2.4                            ,2.2                            ,1.0667                         ,0.015512                       ,0.056172                       ,-0.04066                       ,0.042455                       ,0.063428                       ,0.086938                       ,0.063428                       ,-0.079763                      ,4.2049                         ,0.70299                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.5066                         ,140.2183                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
88.7917                         ,5049                           ,4                              ,3                              ,1.3333                         ,0.018519                       ,0.055432                       ,-0.036913                      ,0.041761                       ,0.06253                        ,0.085809                       ,0.06253                        ,-0.079262                      ,4.2215                         ,0.69821                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4791                         ,141.9132                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89                              ,5064                           ,7                              ,2                              ,3.5                            ,0.051471                       ,0.054637                       ,-0.0031661                     ,0.04057                        ,0.061036                       ,0.083977                       ,0.061036                       ,-0.078691                      ,4.2503                         ,0.60591                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4501                         ,143.6081                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
89.2206                         ,5079                           ,0.93333                        ,2.8667                         ,0.46667                        ,0.0065323                      ,0.053802                       ,-0.04727                       ,0.038887                       ,0.058951                       ,0.081442                       ,0.058951                       ,-0.078033                      ,4.2926                         ,0.52676                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,6.4192                         ,145.303                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
