cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
103.7941,6099    ,0.06666667,3       ,0.02222222,0.000325587,0.01579053,-0.01546494,0.01956246,0.02766755,0.03675253,0.02766755,-0.02766755,3.98135 ,0.01277417,0,0,0,0,0,0       ,2.64188 ,368.7659,,,,,,,,,,
104.0139,6114    ,1       ,3       ,0.3333333,0.00462963,0.01504967,-0.01042004,0.01916936,0.02711159,0.036014,0.02711159,-0.02711159,4.029197,0.01303729,0,0,0,0,0,0       ,2.650778,368.3073,,,,,,,,,,
104.2222,6129    ,1.866667,3       ,0.6222222,0.009082547,0.01425331,-0.005170764,0.01880933,0.02660239,0.03533761,0.02660239,-0.02660239,4.076724,0.01133268,0,0,0,0,0,0       ,2.661194,367.8487,,,,,,,,,,
104.4412,6144    ,0.5333333,3       ,0.1777778,0.002507867,0.01345018,-0.01094231,0.01848506,0.02614377,0.03472839,0.02614377,-0.02614377,4.12326 ,0.01133268,0,0,0,0,0,0       ,2.672867,367.0835,,,,,,,,,,
104.6528,6159    ,0.5333333,3       ,0.1777778,0.002546599,0.01268391,-0.01013731,0.0181957,0.02573453,0.03418477,0.02573453,-0.02573453,4.169039,0.01128628,0,0,0,0,0,0       ,2.685521,366.2964,,,,,,,,,,
104.8676,6174    ,1.4     ,3       ,0.4666667,0.00671024,0.01201794,-0.005307696,0.01793709,0.02536877,0.03369891,0.02536877,-0.02536877,4.214463,0.03593924,0,0,0,0,0,0       ,2.698881,365.5092,,,,,,,,,,
105.0833,6189    ,2       ,3       ,0.6666667,0.009368192,0.01154183,-0.002173643,0.01770234,0.02503675,0.03325787,0.02503675,-0.02503675,4.260146,0.04375712,0,0,0,0,0,0       ,2.712673,364.7221,,,,,,,,,,
105.2941,6204    ,1.866667,3       ,0.6222222,0.009116437,0.01135851,-0.002242078,0.01748307,0.02472664,0.03284593,0.02472664,-0.02472664,4.307053,0.07625672,0,0,0,0,0,0       ,2.726634,363.935 ,,,,,,,,,,
105.5139,6219    ,0       ,3       ,0       ,0       ,0.01155299,-0.01155299,0.01727221,0.02442842,0.03244978,0.02442842,-0.02442842,4.356252,0.02705137,0,0,0,0,0,0       ,2.740517,363.1479,,,,,,,,,,
105.7222,6234    ,3.466667,3       ,1.155556,0.01686759,0.0121867,0.004680889,0.01706733,0.02413866,0.03206488,0.02413866,-0.02413866,4.408329,0.02705137,0,0,0,0,0,0       ,2.754098,362.3608,,,,,,,,,,
105.9412,6249    ,1.8     ,2.266667,0.7222222,0.01018821,0.01323852,-0.00305031,0.01687085,0.02386076,0.03169573,0.02386076,-0.02386076,4.463163,0.00853379,0,0,0,0,0,0       ,2.767187,361.5737,,,,,,,,,,
106.1528,6264    ,5.266667,2.533333,1.833333,0.0262618,0.01458434,0.01167746,0.01668684,0.02360052,0.03135003,0.02360052,-0.02360052,4.520235,0.00831752,0,0,0,0,0,0       ,2.779638,360.7866,,,,,,,,,,
106.3676,6279    ,5.8     ,3       ,1.933333,0.02779956,0.0160637,0.01173586,0.01651929,0.02336355,0.03103525,0.02336355,-0.02336355,4.579073,0.004955152,0,0,0,0,0,0       ,2.791357,359.9995,,,,,,,,,,
106.5833,6294    ,0.8     ,2.8     ,0.2666667,0.003747277,0.01752805,-0.01378078,0.01637138,0.02315436,0.03075737,0.02315436,-0.02315436,4.639523,0.002996376,0,0,0,0,0,0       ,2.802323,359.2123,,,,,,,,,,
106.7941,6309    ,0.2     ,2.066667,0.06666667,0.0009767611,0.01885743,-0.01788067,0.01624545,0.02297624,0.03052077,0.02297624,-0.02297624,4.700891,0.0007878891,0,0,0,0,0,0       ,2.812658,358.4252,,,,,,,,,,
107.0139,6324    ,3       ,3       ,1       ,0.01388889,0.0199733,-0.006084412,0.01614303,0.0228314,0.03032837,0.0228314,-0.0228314,4.762328,0.0006233921,0,0,0,0,0,0       ,2.822641,357.6381,,,,,,,,,,
107.2222,6339    ,6.466667,3       ,2.155556,0.03146454,0.02083578,0.01062875,0.01606464,0.02272053,0.03018109,0.02272053,-0.02272053,4.823333,0.0006387766,0,0,0,0,0,0       ,2.832686,355.8422,,,,,,,,,,
107.4412,6354    ,3.333333,3       ,1.111111,0.01567417,0.02142881,-0.005754639,0.01600951,0.02264255,0.03007751,0.02264255,-0.02264255,4.883321,0.0006170686,0,0,0,0,0,0       ,2.843252,353.3737,,,,,,,,,,
107.6528,6369    ,0.9333333,3       ,0.3111111,0.004456548,0.02174829,-0.01729174,0.01597453,0.02259308,0.03001179,0.02259308,-0.02259308,4.941563,0.002292493,0,0,0,0,0,0       ,2.854796,350.9053,,,,,,,,,,
107.8676,6384    ,2.8     ,3       ,0.9333333,0.01342048,0.02180798,-0.008387496,0.01595474,0.0225651,0.02997462,0.0225651,-0.0225651,4.997297,0.002366123,0,0,0,0,0,0       ,2.867746,348.4368,,,,,,,,,,
108.0833,6399    ,9.2     ,3       ,3.066667,0.04309368,0.02165025,0.02144343,0.01594557,0.02255213,0.02995739,0.02255213,-0.02255213,5.049786,0.002144543,0,0,0,0,0,0       ,2.882471,345.9683,,,,,,,,,,
108.2941,6414    ,17.4    ,3       ,5.8     ,0.08497821,0.02133623,0.06364199,0.01594457,0.0225507,0.0299555,0.0225507,-0.0225507,5.097852,0.001906608,0,0,0,0,1,0.6163692,2.899249,343.4999,,,,,,,,,,
108.5139,6429    ,9       ,3       ,3       ,0.04166667,0.02091023,0.02075644,0.01594958,0.0225578,0.02996493,0.0225578,-0.0225578,5.140912,0.001718551,0,0,0,0,0,0       ,2.918238,341.0314,,,,,,,,,,
108.7222,6444    ,11.6    ,3       ,3.866667,0.05644154,0.02039931,0.03604223,0.015959,0.02257112,0.02998261,0.02257112,-0.02257112,5.179356,0.00220455,1,1,1,1,0,0.2020668,2.939455,338.1116,,,,,,,,,,
108.9412,6459    ,3.933333,3       ,1.311111,0.01849552,0.01982031,-0.001324789,0.01597115,0.0225883,0.03000544,0.0225883,-0.0225883,5.214837,0.006622225,0,0,0,0,0,0       ,2.962817,335.1595,,,,,,,,,,
109.1528,6474    ,3.666667,3       ,1.222222,0.01750787,0.01917698,-0.001669114,0.01598442,0.02260707,0.03003037,0.02260707,-0.02260707,5.249563,0.007724762,0,0,0,0,0,0       ,2.988104,332.2074,,,,,,,,,,
109.3676,6489    ,4.4     ,3       ,1.466667,0.02108932,0.01845661,0.00263271,0.0159974,0.02262543,0.03005476,0.02262543,-0.02262543,5.28664 ,0.02234846,0,0,0,0,0,0       ,3.014976,329.2554,,,,,,,,,,
109.5833,6504    ,1.8     ,2.8     ,0.6333333,0.008796296,0.01764429,-0.00884799,0.01600925,0.02264219,0.03007703,0.02264219,-0.02264219,5.329781,0.01397716,0,0,0,0,0,0       ,3.043008,326.3033,,,,,,,,,,
109.7917,6519    ,1       ,2       ,0.5     ,0.006944444,0.01672125,-0.009776808,0.01602036,0.0226579,0.03009789,0.0226579,-0.0226579,5.38079 ,0.009732477,0,0,0,0,0,0       ,3.071704,323.3512,,,,,,,,,,
110     ,6534    ,2       ,3       ,0.6666667,0.009803922,0.01570561,-0.005901688,0.01603221,0.02267466,0.03012015,0.02267466,-0.02267466,5.438507,0.009732477,0,0,0,0,0,0       ,3.100526,320.4229,,,,,,,,,,
110.2206,6549    ,1.133333,3       ,0.3777778,0.005288066,0.01469343,-0.009405363,0.01604629,0.02269457,0.03014661,0.02269457,-0.02269457,5.50016 ,0.008226833,0,0,0,0,0,0       ,3.128937,317.5597,,,,,,,,,,
110.4306,6564    ,0.3333333,2.333333,0.1111111,0.001603728,0.01380569,-0.01220196,0.01606318,0.02271846,0.03017834,0.02271846,-0.02271846,5.562438,0.00928047,0,0,0,0,0,0       ,3.156429,314.6966,,,,,,,,,,
110.6471,6579    ,0.5333333,2.533333,0.1777778,0.002536916,0.01312997,-0.01059306,0.01608225,0.02274543,0.03021417,0.02274543,-0.02274543,5.622282,0.008440654,0,0,0,0,0,0       ,3.182552,311.8335,,,,,,,,,,
110.8611,6594    ,0.6666667,3       ,0.2222222,0.003146938,0.01271066,-0.009563722,0.01610242,0.02277396,0.03025206,0.02277396,-0.02277396,5.677266,0.02519035,0,0,0,0,0,0       ,3.206936,308.9704,,,,,,,,,,
111.0735,6609    ,0.6     ,3       ,0.2     ,0.002908497,0.01256279,-0.009654293,0.0161229,0.02280292,0.03029054,0.02280292,-0.02280292,5.725703,0.009485826,0,0,0,0,0,0       ,3.22932 ,306.1072,,,,,,,,,,
111.2917,6624    ,3       ,3       ,1       ,0.01388889,0.01267384,0.001215048,0.0161432,0.02283164,0.03032868,0.02283164,-0.02283164,5.766678,0.01287913,0,0,0,0,0,0       ,3.249584,303.2441,,,,,,,,,,
111.5   ,6639    ,0       ,3       ,0       ,0       ,0.01299693,-0.01299693,0.01616252,0.02285897,0.03036499,0.02285897,-0.02285897,5.79999 ,0.01038342,0,0,0,0,0,0       ,3.267761,300.6522,,,,,,,,,,
111.7206,6654    ,1.733333,3       ,0.5777778,0.00808763,0.01343577,-0.005348136,0.01617999,0.02288367,0.03039781,0.02288367,-0.02288367,5.826003,0.009841557,0,0,0,0,0,0       ,3.283978,298.2412,,,,,,,,,,
111.9306,6669    ,1.333333,3       ,0.4444444,0.006414912,0.01388561,-0.007470701,0.01619558,0.02290571,0.03042708,0.02290571,-0.02290571,5.845448,0.008446681,0,0,0,0,0,0       ,3.298432,295.8301,,,,,,,,,,
112.1471,6684    ,1.533333,3       ,0.5111111,0.007293634,0.01427585,-0.00698222,0.01621003,0.02292615,0.03045423,0.02292615,-0.02292615,5.859296,0.003916385,0,0,0,0,0,0       ,3.311379,293.419 ,,,,,,,,,,
112.3611,6699    ,2.333333,3       ,0.7777778,0.01101428,0.01457044,-0.003556154,0.01622382,0.02294566,0.03048014,0.02294566,-0.02294566,5.868497,0.003916385,0,0,0,0,0,0       ,3.323127,291.0079,,,,,,,,,,
112.5735,6714    ,3.2     ,3       ,1.066667,0.01551198,0.01477908,0.0007329045,0.01623683,0.02296406,0.03050459,0.02296406,-0.02296406,5.873894,0.006785869,0,0,0,0,0,0       ,3.334018,288.5968,,,,,,,,,,
112.7917,6729    ,4       ,3       ,1.333333,0.01851852,0.01492226,0.003596255,0.0162489,0.02298113,0.03052726,0.02298113,-0.02298113,5.875837,0.004585759,0,0,0,0,0,0       ,3.344409,286.1858,,,,,,,,,,
113     ,6744    ,5       ,3       ,1.666667,0.0245098,0.01503155,0.009478256,0.01626059,0.02299766,0.03054922,0.02299766,-0.02299766,5.873662,0.002981652,0,0,0,0,0,0       ,3.354644,284.4534,,,,,,,,,,
113.2206,6759    ,19.73333,3       ,6.577778,0.09207456,0.01514753,0.07692703,0.01627301,0.02301523,0.03057256,0.02301523,-0.02301523,5.865788,0.002981652,0,0,0,0,0,0       ,3.365027,282.7694,,,,,,,,,,
113.4306,6774    ,11.33333,3       ,3.777778,0.05452675,0.01531738,0.03920937,0.01628715,0.02303523,0.03059912,0.02303523,-0.02303523,5.850995,0.00293252,1,1,1,1,0,1.121375,3.375805,281.0855,,,,,,,,,,
113.6471,6789    ,5.466667,3       ,1.822222,0.02600339,0.01555931,0.01044407,0.01630397,0.02305902,0.03063072,0.02305902,-0.02305902,5.829041,0.006108716,0,0,0,0,0,0       ,3.387216,279.4015,,,,,,,,,,
113.8611,6804    ,3.333333,3       ,1.111111,0.01573469,0.01584471,-0.0001100176,0.01632452,0.02308808,0.03066933,0.02308808,-0.02308808,5.800679,0.006672738,0,0,0,0,0,0       ,3.399466,277.7176,,,,,,,,,,
114.0735,6819    ,0       ,3       ,0       ,0       ,0.01610719,-0.01610719,0.01634952,0.02312344,0.0307163,0.02312344,-0.02312344,5.766662,0.006822166,0,0,0,0,0,0       ,3.412628,276.0336,,,,,,,,,,
114.2917,6834    ,0       ,3       ,0       ,0       ,0.01626831,-0.01626831,0.01637931,0.02316557,0.03077227,0.02316557,-0.02316557,5.727759,0.00651887,0,0,0,0,0,0       ,3.426658,274.569 ,,,,,,,,,,
114.5   ,6849    ,3       ,3       ,1       ,0.01470588,0.01625542,-0.001549535,0.01641331,0.02321366,0.03083615,0.02321366,-0.02321366,5.685556,0.006293644,0,0,0,0,0,0       ,3.441434,273.7075,,,,,,,,,,
114.7206,6864    ,0.4     ,3       ,0.1333333,0.001866376,0.01601339,-0.01414702,0.01644994,0.02326546,0.03090496,0.02326546,-0.02326546,5.642504,0.006235204,0,0,0,0,0,0       ,3.456785,272.8461,,,,,,,,,,
114.9306,6879    ,0       ,3       ,0       ,0       ,0.01551144,-0.01551144,0.01648629,0.02331687,0.03097324,0.02331687,-0.02331687,5.601862,0.007023376,0,0,0,0,0,0       ,3.472511,271.9846,,,,,,,,,,
115.1471,6894    ,0.5333333,3       ,0.1777778,0.002536916,0.01476722,-0.0122303,0.01651913,0.02336332,0.03103495,0.02336332,-0.02336332,5.567136,0.002157148,0,0,0,0,0,0       ,3.488403,271.1231,,,,,,,,,,
115.3611,6909    ,1.666667,3       ,0.5555556,0.007867344,0.01383541,-0.005968068,0.01654594,0.02340124,0.03108532,0.02340124,-0.02340124,5.541198,0.006292012,0,0,0,0,0,0       ,3.50425 ,270.2616,,,,,,,,,,
115.5735,6924    ,2.6     ,3       ,0.8666667,0.01260349,0.0127995,-0.0001960148,0.01656485,0.02342798,0.03112084,0.02342798,-0.02342798,5.52541 ,0.009731029,0,0,0,0,0,0       ,3.519846,269.4001,,,,,,,,,,
115.7917,6939    ,1       ,3       ,0.3333333,0.00462963,0.01176138,-0.00713175,0.01657429,0.02344133,0.03113858,0.02344133,-0.02344133,5.519829,0.009949143,0,0,0,0,0,0       ,3.534989,268.5656,,,,,,,,,,
116     ,6954    ,3       ,2       ,1.5     ,0.02205882,0.01083177,0.01122705,0.01657309,0.02343963,0.03113632,0.02343963,-0.02343963,5.522702,0.01102153,0,0,0,0,0,0       ,3.54497 ,267.7491,,,,,,,,,,
116.2206,6969    ,3       ,2.866667,1.066667,0.01493101,0.01010264,0.004828371,0.01656075,0.02342219,0.03111315,0.02342219,-0.02342219,5.531373,0.01302145,0,0,0,0,0,0       ,3.553372,266.9326,,,,,,,,,,
116.4306,6984    ,7.666667,3       ,2.555556,0.03688574,0.009617309,0.02726843,0.01653751,0.02338931,0.03106948,0.02338931,-0.02338931,5.544337,0.01027798,0,0,0,0,0,0       ,3.560777,266.1161,,,,,,,,,,
116.6471,6999    ,7.333333,3       ,2.444444,0.0348826,0.009354756,0.02552784,0.0165041,0.02334207,0.03100671,0.02334207,-0.02334207,5.56121 ,0.004473538,1,1,0,1,0,0.09703832,3.567559,265.2996,,,,,,,,,,
116.8611,7014    ,3.333333,3       ,1.111111,0.01573469,0.009244364,0.006490324,0.0164618,0.02328224,0.03092725,0.02328224,-0.02328224,5.582787,0.001710627,0,0,0,0,0,0       ,3.573933,264.4831,,,,,,,,,,
117.0735,7029    ,0.2     ,3       ,0.06666667,0.0009694989,0.009246828,-0.008277329,0.01641223,0.02321212,0.03083411,0.02321212,-0.02321212,5.610651,0.001710627,0,0,0,0,0,0       ,3.580021,263.6666,,,,,,,,,,
117.2917,7044    ,1       ,3       ,0.3333333,0.00462963,0.009378674,-0.004749044,0.01635706,0.02313411,0.03073047,0.02313411,-0.02313411,5.646749,0.004473538,0,0,0,0,0,0       ,3.585895,262.8367,,,,,,,,,,
117.5   ,7059    ,0       ,3       ,0       ,0       ,0.009681442,-0.009681442,0.01629757,0.02304997,0.0306187,0.02304997,-0.02304997,5.693761,0.001092844,0,0,0,0,0,0       ,3.591604,262.0058,,,,,,,,,,
117.7206,7074    ,0       ,3       ,0       ,0       ,0.01018113,-0.01018113,0.01623467,0.02296101,0.03050053,0.02296101,-0.02296101,5.755138,0.001077414,0,0,0,0,0,0       ,3.597186,261.1749,,,,,,,,,,
117.9306,7089    ,0       ,2.333333,0       ,0       ,0.01085699,-0.01085699,0.01616934,0.02286861,0.03037779,0.02286861,-0.02286861,5.833602,0.001093198,0,0,0,0,0,0       ,3.602671,260.344 ,,,,,,,,,,
118.1389,7104    ,0.4666667,2.466667,0.1555556,0.002219802,0.01163924,-0.009419442,0.01610262,0.02277424,0.03025244,0.02277424,-0.02277424,5.930299,0.0009304281,0,0,0,0,0,0       ,3.608084,259.5131,,,,,,,,,,
118.3529,7119    ,0.6666667,3       ,0.2222222,0.003207456,0.01244345,-0.009235991,0.01603535,0.0226791,0.03012605,0.0226791,-0.0226791,6.044567,0.0002244645,0,0,0,0,0,0       ,3.613447,258.6823,,,,,,,,,,
118.5694,7134    ,0       ,2.866667,0       ,0       ,0.0131938,-0.0131938,0.01596799,0.02258384,0.02999951,0.02258384,-0.02258384,6.174114,0.0001885483,0,0,0,0,0,0       ,3.618777,257.8465,,,,,,,,,,
118.7794,7149    ,0       ,2       ,0       ,0       ,0.01383827,-0.01383827,0.01590092,0.02248898,0.02987351,0.02248898,-0.02248898,6.315365,0.0001301715,0,0,0,0,0,0       ,3.624088,256.9975,,,,,,,,,,
119     ,7164    ,3       ,3       ,1       ,0.01388889,0.0143512,-0.0004623131,0.01583529,0.02239616,0.02975021,0.02239616,-0.02239616,6.463889,0.0001052445,0,0,0,0,0,0       ,3.629391,256.1485,,,,,,,,,,
119.2083,7179    ,2.2     ,3       ,0.7333333,0.01066449,0.01473617,-0.004071687,0.01577273,0.02230768,0.02963268,0.02230768,-0.02230768,6.614889,8.734486e-05,0,0,0,0,0,0       ,3.634695,255.2994,,,,,,,,,,
119.4265,7194    ,1.333333,3       ,0.4444444,0.006293876,0.01501704,-0.008723167,0.01571427,0.02222499,0.02952284,0.02222499,-0.02222499,6.763882,5.139259e-05,0,0,0,0,0,0       ,3.640003,254.4504,,,,,,,,,,
119.6389,7209    ,0.5333333,2.066667,0.1777778,0.002536916,0.0146398,-0.01210288,0.01568541,0.02218417,0.02946861,0.02218417,-0.02218417,6.899677,7.939965e-05,0,0,0,0,0,0       ,3.645317,253.6013,,,,,,,,,,
119.8529,7224    ,3       ,1.666667,1       ,0.01443355,0.01413808,0.0002954665,0.01565043,0.02213471,0.02940291,0.02213471,-0.02213471,7.013443,3.44885e-05,0,0,0,0,0,0       ,3.650634,252.7523,,,,,,,,,,
120.0694,7239    ,9.8     ,3       ,3.266667,0.04572622,0.01369624,0.03202998,0.015612,0.02208035,0.02933071,0.02208035,-0.02208035,7.120079,1.370147e-05,0,0,0,0,0,0       ,3.655949,,,,,,,,,,,
120.2794,7254    ,15      ,3       ,5       ,0.07352941,0.01333445,0.06019496,0.01557263,0.02202466,0.02925673,0.02202466,-0.02202466,7.225638,1.370147e-05,0,0,0,0,0,0       ,3.661253,,,,,,,,,,,
120.5   ,7269    ,16      ,3       ,5.333333,0.07407407,0.01302929,0.06104478,0.01553371,0.02196963,0.02918362,0.02196963,-0.02196963,7.332073,1.370147e-05,0,0,1,0,0,0       ,3.666531,,,,,,,,,,,
120.7083,7284    ,8       ,3       ,2.666667,0.03877996,0.01275106,0.02602889,0.01549599,0.02191627,0.02911274,0.02191627,-0.02191627,7.439941,4.282088e-06,1,1,0,1,0,1.643538,3.671765,,,,,,,,,,,
120.9265,7299    ,4.666667,3       ,1.555556,0.02202856,0.01247186,0.009556703,0.01545981,0.0218651,0.02904477,0.0218651,-0.0218651,7.549198,1.115733e-05,0,0,0,0,0,0       ,3.676934,,,,,,,,,,,
121.1389,7314    ,2.133333,2.533333,0.7111111,0.01014766,0.01216843,-0.002020767,0.01542533,0.02181633,0.02897999,0.02181633,-0.02181633,7.659433,7.14735e-06,0,0,0,0,0,0       ,3.682021,,,,,,,,,,,
121.3529,7329    ,0       ,2.333333,0       ,0       ,0.01182268,-0.01182268,0.01539255,0.02176998,0.02891841,0.02176998,-0.02176998,7.770037,2.348848e-05,0,0,0,0,0,0       ,3.687016,,,,,,,,,,,
121.5694,7344    ,0.1333333,3       ,0.04444444,0.0006221254,0.0114215,-0.01079938,0.01536138,0.02172589,0.02885985,0.02172589,-0.02172589,7.880313,7.106229e-05,0,0,0,0,0,0       ,3.691912,,,,,,,,,,,
121.7794,7359    ,1       ,3       ,0.3333333,0.004901961,0.01095636,-0.006054404,0.01533161,0.02168378,0.02880392,0.02168378,-0.02168378,7.989546,0.0001878416,0,0,0,0,0,0       ,3.696709,,,,,,,,,,,
122     ,7374    ,0       ,3       ,0       ,0       ,0.0104223,-0.0104223,0.01530299,0.02164331,0.02875015,0.02164331,-0.02164331,8.097055,0.0005289079,0,0,0,0,0,0       ,3.701407,,,,,,,,,,,
122.2083,7389    ,0       ,3       ,0       ,0       ,0.009816888,-0.009816888,0.01527524,0.02160407,0.02869802,0.02160407,-0.02160407,8.202235,0.001467874,0,0,0,0,0,0       ,3.706012,,,,,,,,,,,
122.4265,7404    ,0       ,3       ,0       ,0       ,0.00914015,-0.00914015,0.01524805,0.02156561,0.02864694,0.02156561,-0.02156561,8.304598,0.00312611,0,0,0,0,0,0       ,3.710528,,,,,,,,,,,
,7419    ,0       ,3       ,0       ,0       ,0.008394177,-0.008394177,0.01522108,0.02152747,0.02859627,0.02152747,-0.02152747,8.403819,0.006043487,0,0,0,0,0,0       ,3.714963,,,,,,,,,,,
,7434    ,0       ,2       ,0       ,0       ,0.007582726,-0.007582726,0.01519407,0.02148927,0.02854553,0.02148927,-0.02148927,8.499751,0.003017399,0,0,0,0,0,0       ,3.719323,,,,,,,,,,,
