cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
201.4                           ,4998                           ,13.6                           ,4                              ,3.4                            ,0.11333                        ,0.1677                         ,-0.054362                      ,0.080223                       ,0.11707                        ,0.15837                        ,0.11707                        ,-0.13448                       ,8.2556                         ,0.49838                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.1763                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
201.9                           ,5013                           ,15.4                           ,4                              ,3.85                           ,0.13567                        ,0.16534                        ,-0.029674                      ,0.080257                       ,0.11708                        ,0.15835                        ,0.11708                        ,-0.1343                        ,8.3539                         ,0.53126                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.162                          ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
202.4286                        ,5028                           ,12.6667                        ,4                              ,3.1667                         ,0.10656                        ,0.16259                        ,-0.056029                      ,0.0803                         ,0.11711                        ,0.15837                        ,0.11711                        ,-0.13419                       ,8.4466                         ,0.47015                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.1485                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
202.9333                        ,5043                           ,17.2                           ,4                              ,4.3                            ,0.15221                        ,0.16028                        ,-0.0080764                     ,0.08035                        ,0.11716                        ,0.15842                        ,0.11716                        ,-0.13415                       ,8.5333                         ,0.65651                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.1354                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
203.4643                        ,5058                           ,18                             ,4                              ,4.5                            ,0.15071                        ,0.15809                        ,-0.0073772                     ,0.080407                       ,0.11723                        ,0.15851                        ,0.11723                        ,-0.13418                       ,8.6134                         ,0.64276                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.1221                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
203.9667                        ,5073                           ,10.5333                        ,4                              ,2.6333                         ,0.09363                        ,0.15604                        ,-0.062409                      ,0.080474                       ,0.11733                        ,0.15864                        ,0.11733                        ,-0.13428                       ,8.6864                         ,0.63587                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.1084                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
204.5                           ,5088                           ,20                             ,4                              ,5                              ,0.16667                        ,0.15414                        ,0.012525                       ,0.080558                       ,0.11746                        ,0.15882                        ,0.11746                        ,-0.13445                       ,8.7519                         ,0.48774                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0939                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
205                             ,5103                           ,6.6                            ,4                              ,1.65                           ,0.058929                       ,0.15241                        ,-0.093482                      ,0.080671                       ,0.11763                        ,0.15906                        ,0.11763                        ,-0.1347                        ,8.8094                         ,0.61358                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0784                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
205.5357                        ,5118                           ,14.7333                        ,4                              ,3.6833                         ,0.13038                        ,0.15086                        ,-0.020483                      ,0.080827                       ,0.11787                        ,0.15939                        ,0.11787                        ,-0.13502                       ,8.8587                         ,0.58094                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0617                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
206.0667                        ,5133                           ,13.4                           ,4                              ,3.35                           ,0.11273                        ,0.14951                        ,-0.036778                      ,0.081039                       ,0.11819                        ,0.15983                        ,0.11819                        ,-0.13543                       ,8.8995                         ,0.57742                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0436                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
206.5714                        ,5148                           ,15.4                           ,4                              ,3.85                           ,0.1375                         ,0.14836                        ,-0.010862                      ,0.081326                       ,0.11861                        ,0.1604                         ,0.11861                        ,-0.13592                       ,8.9316                         ,0.67491                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0238                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
207.1071                        ,5163                           ,14.0667                        ,4                              ,3.5167                         ,0.1256                         ,0.14744                        ,-0.021841                      ,0.0817                         ,0.11915                        ,0.16112                        ,0.11915                        ,-0.1365                        ,8.9548                         ,0.51904                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,2.0022                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
207.6429                        ,5178                           ,20.6667                        ,4                              ,5.1667                         ,0.18452                        ,0.14674                        ,0.037785                       ,0.08217                        ,0.11981                        ,0.16201                        ,0.11981                        ,-0.13719                       ,8.9689                         ,0.48891                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.9788                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
208.1786                        ,5193                           ,25.6                           ,4                              ,6.4                            ,0.22857                        ,0.14628                        ,0.082294                       ,0.082738                       ,0.12061                        ,0.16307                        ,0.12061                        ,-0.13796                       ,8.9734                         ,0.54748                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.9536                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
208.7143                        ,5208                           ,20.1333                        ,4                              ,5.0333                         ,0.17976                        ,0.14605                        ,0.033714                       ,0.083401                       ,0.12154                        ,0.16428                        ,0.12154                        ,-0.13883                       ,8.9677                         ,0.52598                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.9267                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
209.25                          ,5223                           ,16.4                           ,4                              ,4.1                            ,0.14643                        ,0.14605                        ,0.00038198                     ,0.084147                       ,0.12257                        ,0.16565                        ,0.12257                        ,-0.13978                       ,8.9511                         ,0.65448                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.8983                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
209.7857                        ,5238                           ,14.4                           ,4                              ,3.6                            ,0.12857                        ,0.14626                        ,-0.017692                      ,0.084963                       ,0.12371                        ,0.16713                        ,0.12371                        ,-0.1408                        ,8.9228                         ,0.57248                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.8685                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
210.3214                        ,5253                           ,8                              ,4                              ,2                              ,0.075092                       ,0.14668                        ,-0.071587                      ,0.08583                        ,0.12491                        ,0.16871                        ,0.12491                        ,-0.14189                       ,8.8822                         ,0.68883                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.8376                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
210.8846                        ,5268                           ,6.6                            ,4                              ,1.65                           ,0.059835                       ,0.14727                        ,-0.087432                      ,0.08673                        ,0.12616                        ,0.17035                        ,0.12616                        ,-0.14303                       ,8.8287                         ,0.65753                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.8058                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
211.4286                        ,5283                           ,7.8667                         ,4                              ,1.9667                         ,0.070238                       ,0.148                          ,-0.077761                      ,0.087643                       ,0.12743                        ,0.17203                        ,0.12743                        ,-0.1442                        ,8.762                          ,0.5766                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.7734                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
211.9643                        ,5298                           ,11.8667                        ,4                              ,2.9667                         ,0.11302                        ,0.14884                        ,-0.035829                      ,0.08855                        ,0.1287                         ,0.1737                         ,0.1287                         ,-0.1454                        ,8.6817                         ,0.53738                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.7406                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
212.5357                        ,5313                           ,14.8                           ,4                              ,3.7                            ,0.13214                        ,0.14978                        ,-0.017633                      ,0.089435                       ,0.12994                        ,0.17535                        ,0.12994                        ,-0.14662                       ,8.5881                         ,0.545                          ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.7076                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
213.0714                        ,5328                           ,17.4                           ,4                              ,4.35                           ,0.15775                        ,0.15077                        ,0.0069764                      ,0.090286                       ,0.13115                        ,0.17696                        ,0.13115                        ,-0.14785                       ,8.4813                         ,0.58734                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.6748                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
213.6154                        ,5343                           ,7                              ,4                              ,1.75                           ,0.065705                       ,0.15181                        ,-0.086108                      ,0.091092                       ,0.13231                        ,0.1785                         ,0.13231                        ,-0.14907                       ,8.362                          ,0.42951                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.6424                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
214.1786                        ,5358                           ,11                             ,4                              ,2.75                           ,0.10124                        ,0.15289                        ,-0.051654                      ,0.091852                       ,0.13341                        ,0.17998                        ,0.13341                        ,-0.1503                        ,8.2311                         ,0.33092                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.6106                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
214.7308                        ,5373                           ,14.8667                        ,4                              ,3.7167                         ,0.1375                         ,0.154                          ,-0.016494                      ,0.092565                       ,0.13445                        ,0.1814                         ,0.13445                        ,-0.15151                       ,8.0897                         ,0.29656                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.5796                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
215.2857                        ,5388                           ,10.6                           ,4                              ,2.65                           ,0.099011                       ,0.15513                        ,-0.056122                      ,0.093244                       ,0.13546                        ,0.18277                        ,0.13546                        ,-0.15274                       ,7.9393                         ,0.38055                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.5496                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
215.8462                        ,5403                           ,14.1333                        ,4                              ,3.5333                         ,0.1359                         ,0.15631                        ,-0.02041                       ,0.093941                       ,0.1365                         ,0.18419                        ,0.1365                         ,-0.15403                       ,7.7817                         ,0.40893                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.5208                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
216.4231                        ,5418                           ,9.9333                         ,4                              ,2.4833                         ,0.095513                       ,0.15754                        ,-0.062026                      ,0.094734                       ,0.13768                        ,0.18581                        ,0.13768                        ,-0.1555                        ,7.6193                         ,0.49366                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.4931                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
217                             ,5433                           ,32.0667                        ,4                              ,8.0167                         ,0.28778                        ,0.15885                        ,0.12893                        ,0.095719                       ,0.13913                        ,0.1878                         ,0.13913                        ,-0.15726                       ,7.4543                         ,0.49054                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.4665                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
217.5385                        ,5448                           ,122                            ,4                              ,30.5                           ,1.1731                         ,0.16026                        ,1.0128                         ,0.097                          ,0.14101                        ,0.19034                        ,0.14101                        ,-0.15946                       ,7.2889                         ,0.51602                        ,1                              ,1                              ,1                              ,1                              ,0                              ,13.0772                        ,1.4409                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
218.1154                        ,5463                           ,25.3333                        ,4                              ,6.3333                         ,0.24359                        ,0.16178                        ,0.081805                       ,0.098666                       ,0.14344                        ,0.19363                        ,0.14344                        ,-0.16224                       ,7.1251                         ,0.47051                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.4161                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
218.6923                        ,5478                           ,20.6667                        ,4                              ,5.1667                         ,0.19872                        ,0.16347                        ,0.03525                        ,0.10077                        ,0.14649                        ,0.19774                        ,0.14649                        ,-0.16566                       ,6.9644                         ,0.54729                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.3919                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
219.2692                        ,5493                           ,24.2                           ,4                              ,6.05                           ,0.23269                        ,0.16533                        ,0.067357                       ,0.10331                        ,0.15018                        ,0.20271                        ,0.15018                        ,-0.16979                       ,6.8084                         ,0.56146                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.3682                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
219.8462                        ,5508                           ,25.2                           ,4                              ,6.3                            ,0.24231                        ,0.16741                        ,0.074896                       ,0.10623                        ,0.15442                        ,0.20845                        ,0.15442                        ,-0.17463                       ,6.6597                         ,0.71497                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.3447                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
220.4231                        ,5523                           ,16.4667                        ,4                              ,4.1167                         ,0.15833                        ,0.16972                        ,-0.011392                      ,0.10942                        ,0.15912                        ,0.21483                        ,0.15912                        ,-0.18019                       ,6.5202                         ,0.32586                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.3213                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
221                             ,5538                           ,20.9333                        ,4                              ,5.2333                         ,0.20128                        ,0.1723                         ,0.028984                       ,0.11281                        ,0.16416                        ,0.22172                        ,0.16416                        ,-0.18644                       ,6.3914                         ,0.16732                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.2977                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
221.5769                        ,5553                           ,12.4                           ,4                              ,3.1                            ,0.11923                        ,0.17515                        ,-0.055919                      ,0.11625                        ,0.16938                        ,0.22893                        ,0.16938                        ,-0.19333                       ,6.2752                         ,0.3134                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.2739                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
222.1538                        ,5568                           ,11.2                           ,4                              ,2.8                            ,0.10769                        ,0.17829                        ,-0.070598                      ,0.11963                        ,0.17462                        ,0.23626                        ,0.17462                        ,-0.20081                       ,6.1735                         ,0.3707                         ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.2497                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
222.7308                        ,5583                           ,18.6667                        ,4                              ,4.6667                         ,0.17949                        ,0.18172                        ,-0.002232                      ,0.12282                        ,0.17973                        ,0.24352                        ,0.17973                        ,-0.20881                       ,6.0889                         ,0.33724                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.2249                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
223.3077                        ,5598                           ,21.6667                        ,4                              ,5.4167                         ,0.20833                        ,0.18543                        ,0.022906                       ,0.12566                        ,0.18451                        ,0.25046                        ,0.18451                        ,-0.21724                       ,6.0249                         ,0.40855                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.1995                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
223.8846                        ,5613                           ,18                             ,4                              ,4.5                            ,0.17308                        ,0.18939                        ,-0.016314                      ,0.12804                        ,0.18879                        ,0.25689                        ,0.18879                        ,-0.226                         ,5.9849                         ,0.46487                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.1735                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
224.4615                        ,5628                           ,19.9333                        ,4                              ,4.9833                         ,0.20444                        ,0.19357                        ,0.01087                        ,0.12985                        ,0.19246                        ,0.26265                        ,0.19246                        ,-0.23503                       ,5.9702                         ,0.51171                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,1.1468                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
