cm Top_i (cm)                   ,age Top_i (yr BP)              ,char Count_i (#)               ,char Vol_i (cm3)               ,char Con_i (# cm-3)            ,char Acc_i (# cm-2 yr-1)       ,charBkg (# cm-2 yr-1)          ,char Peak (# cm-2 yr-1)        ,thresh 1 (# cm-2 yr-1)         ,thresh 2 (# cm-2 yr-1)         ,thresh 3 (# cm-2 yr-1)         ,thresh FinalPos (# cm-2 yr-1)  ,thresh FinalNeg (# cm-2 yr-1)  ,SNI (index)                    ,thresh GOF (p-val)             ,peaks 1                        ,peaks 2                        ,peaks 3                        ,peaks Final                    ,peaks Insig.                   ,peak Mag (# cm-2 peak-1)       ,smPeak Frequ (peaks 1ka-1)     ,smFRIs (yr*fire-1)             ,nFRIs (#)                      ,mFRI (yr fire-1)               ,mFRI_uCI (yr fire-1)           ,mFRI_lCI (yr fire-1)           ,WBLb (yr)                      ,WBLb_uCI (yr)                  ,WBLb_lCI (yr fire-1)           ,WBLc (unitless)                ,WBLc_uCI (unitless)            ,WBLc_lCI (unitless)            
536.1667                        ,3730                           ,39.6                           ,3                              ,13.2                           ,1.1                            ,0.38634                        ,0.71366                        ,1.7433                         ,2.377                          ,3.0872                         ,3.0872                         ,-2.659                         ,83.6196                        ,0.27495                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.1742                         ,103.2098                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
537                             ,3740                           ,13                             ,3                              ,4.3333                         ,0.39                           ,0.38605                        ,0.0039467                      ,1.7053                         ,2.325                          ,3.0195                         ,3.0195                         ,-2.5999                        ,83.0859                        ,0.15789                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2128                         ,102.5806                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
537.9                           ,3750                           ,4                              ,3                              ,1.3333                         ,0.11333                        ,0.38584                        ,-0.27251                       ,1.6571                         ,2.2591                         ,2.9338                         ,2.9338                         ,-2.5256                        ,82.5481                        ,0.14976                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.2544                         ,101.9514                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
538.75                          ,3760                           ,7.5                            ,3                              ,2.5                            ,0.20833                        ,0.38571                        ,-0.17738                       ,1.5983                         ,2.1789                         ,2.8297                         ,2.8297                         ,-2.4358                        ,82.0193                        ,0.17529                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.299                          ,101.3223                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
539.5833                        ,3770                           ,23                             ,3                              ,7.6667                         ,0.63889                        ,0.38562                        ,0.25327                        ,1.5292                         ,2.0848                         ,2.7075                         ,2.7075                         ,-2.3309                        ,81.5042                        ,0.14589                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.3467                         ,100.6931                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
540.4167                        ,3780                           ,1206.7                         ,3                              ,402.2333                       ,33.5194                        ,0.38242                        ,33.137                         ,1.4506                         ,1.9777                         ,2.5686                         ,2.5686                         ,-2.2122                        ,81.0006                        ,0.17558                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.3973                         ,100.0639                       ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
541.25                          ,3790                           ,2366                           ,3                              ,788.6667                       ,59.15                          ,0.38216                        ,58.7678                        ,1.3637                         ,1.8596                         ,2.4154                         ,2.4154                         ,-2.0816                        ,80.5015                        ,0.19452                        ,0                              ,1                              ,1                              ,1                              ,0                              ,956.1292                       ,9.4509                         ,99.4347                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
542                             ,3800                           ,68.4                           ,3                              ,22.8                           ,2.052                          ,0.38185                        ,1.6701                         ,1.2708                         ,1.7332                         ,2.2516                         ,2.2516                         ,-1.9424                        ,79.996                         ,0.19845                        ,1                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.5071                         ,98.8055                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
542.9                           ,3810                           ,7.4                            ,1.5                            ,4.9333                         ,0.38057                        ,0.38139                        ,-0.00082154                    ,1.1745                         ,1.6024                         ,2.082                          ,2.082                          ,-1.7985                        ,79.4669                        ,0.14659                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.5658                         ,98.1763                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
543.6714                        ,3820                           ,4                              ,1.5                            ,2.6667                         ,0.22857                        ,0.38063                        ,-0.15206                       ,1.0782                         ,1.4715                         ,1.9125                         ,1.9125                         ,-1.6549                        ,78.8832                        ,0.13371                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.6269                         ,97.5471                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
544.5286                        ,3830                           ,9.4                            ,1.5                            ,6.2667                         ,0.48343                        ,0.37943                        ,0.104                          ,0.98558                        ,1.3458                         ,1.7495                         ,1.7495                         ,-1.517                         ,78.2026                        ,0.018778                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.69                           ,96.918                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
545.3                           ,3840                           ,3.5                            ,1.5                            ,2.3333                         ,0.2                            ,0.37771                        ,-0.17771                       ,0.90052                        ,1.2302                         ,1.5998                         ,1.5998                         ,-1.3904                        ,77.3816                        ,0.018019                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.7549                         ,96.268                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
546.1571                        ,3850                           ,5.2                            ,1.5                            ,3.4667                         ,0.29219                        ,0.37542                        ,-0.083234                      ,0.82667                        ,1.1299                         ,1.4698                         ,1.4698                         ,-1.2804                        ,76.3827                        ,0.0096402                      ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.8212                         ,95.6181                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
547                             ,3860                           ,119.6                          ,3                              ,39.8667                        ,3.3222                         ,0.37256                        ,2.9497                         ,0.76711                        ,1.049                          ,1.365                          ,1.365                          ,-1.1916                        ,75.1803                        ,0.0027695                      ,1                              ,1                              ,1                              ,1                              ,0                              ,15.8466                        ,9.8888                         ,94.9682                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
547.8333                        ,3870                           ,24.4                           ,3                              ,8.1333                         ,0.61                           ,0.36915                        ,0.24085                        ,0.72383                        ,0.99021                        ,1.2888                         ,1.2888                         ,-1.1269                        ,73.7637                        ,0.0046838                      ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,9.9572                         ,94.3183                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
548.5833                        ,3880                           ,80                             ,3                              ,26.6667                        ,2.2222                         ,0.3653                         ,1.8569                         ,0.69709                        ,0.95385                        ,1.2416                         ,1.2416                         ,-1.0869                        ,72.1391                        ,0.0038975                      ,1                              ,1                              ,1                              ,1                              ,0                              ,6.1528                         ,10.0261                        ,93.6684                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
549.4167                        ,3890                           ,34.5                           ,3                              ,11.5                           ,0.95833                        ,0.36126                        ,0.59707                        ,0.68457                        ,0.93681                        ,1.2196                         ,1.2196                         ,-1.068                         ,70.3295                        ,0.012955                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.0952                        ,93.0184                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
550.25                          ,3900                           ,14.4                           ,3                              ,4.8                            ,0.4                            ,0.35732                        ,0.042676                       ,0.68053                        ,0.93134                        ,1.2125                         ,1.2125                         ,-1.0621                        ,68.3686                        ,0.0073582                      ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.1641                        ,92.3685                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
551.0833                        ,3910                           ,8                              ,3                              ,2.6667                         ,0.22222                        ,0.3537                         ,-0.13148                       ,0.67707                        ,0.92671                        ,1.2065                         ,1.2065                         ,-1.0574                        ,66.2931                        ,0.0076436                      ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.2325                        ,91.7186                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
551.9167                        ,3920                           ,8.2                            ,3                              ,2.7333                         ,0.22778                        ,0.35054                        ,-0.12276                       ,0.67216                        ,0.92017                        ,1.1982                         ,1.1982                         ,-1.051                         ,64.1286                        ,0.011248                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.3                           ,91.0687                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
552.75                          ,3930                           ,12.8                           ,3                              ,4.2667                         ,0.32                           ,0.34802                        ,-0.028017                      ,0.66566                        ,0.91154                        ,1.1872                         ,1.1872                         ,-1.0428                        ,61.8995                        ,0.013712                       ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.3664                        ,90.4188                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
553.5                           ,3940                           ,2.6                            ,3                              ,0.86667                        ,0.072222                       ,0.34623                        ,-0.27401                       ,0.65743                        ,0.90065                        ,1.1733                         ,1.1733                         ,-1.0325                        ,59.6323                        ,0.45614                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.4314                        ,89.808                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
554.3333                        ,3950                           ,7                              ,3                              ,2.3333                         ,0.19444                        ,0.34514                        ,-0.1507                        ,0.64735                        ,0.88731                        ,1.1563                         ,1.1563                         ,-1.0199                        ,57.3547                        ,0.35215                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.4948                        ,89.1972                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
555.1667                        ,3960                           ,6.6                            ,3                              ,2.2                            ,0.18333                        ,0.34459                        ,-0.16126                       ,0.63533                        ,0.87142                        ,1.1361                         ,1.1361                         ,-1.0051                        ,55.0911                        ,0.43992                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.5564                        ,88.5864                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
556                             ,3970                           ,18.2                           ,3                              ,6.0667                         ,0.50556                        ,0.34437                        ,0.16118                        ,0.62134                        ,0.85293                        ,1.1125                         ,1.1125                         ,-0.98784                       ,52.8608                        ,0.32114                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.6162                        ,87.9756                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
556.8333                        ,3980                           ,15.8                           ,3                              ,5.2667                         ,0.43889                        ,0.34428                        ,0.094605                       ,0.60542                        ,0.83192                        ,1.0858                         ,1.0858                         ,-0.96831                       ,50.6772                        ,0.31711                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.6741                        ,87.3648                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
557.6667                        ,3990                           ,7.4                            ,3                              ,2.4667                         ,0.20556                        ,0.34418                        ,-0.13863                       ,0.5877                         ,0.80853                        ,1.0561                         ,1.0561                         ,-0.94664                       ,48.5491                        ,0.32111                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.73                          ,86.754                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
558.5                           ,4000                           ,7.8                            ,3                              ,2.6                            ,0.21667                        ,0.34347                        ,-0.1268                        ,0.56838                        ,0.78304                        ,1.0237                         ,1.0237                         ,-0.92309                       ,46.4812                        ,0.26844                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.7839                        ,86.1432                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
559.3333                        ,4010                           ,14.6                           ,3                              ,4.8667                         ,0.40556                        ,0.34307                        ,0.062488                       ,0.54775                        ,0.75583                        ,0.98906                        ,0.98906                        ,-0.89801                       ,44.473                         ,0.23984                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.8359                        ,85.5324                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
560.1667                        ,4020                           ,25                             ,3                              ,8.3333                         ,0.69444                        ,0.34311                        ,0.35133                        ,0.52617                        ,0.72738                        ,0.95292                        ,0.95292                        ,-0.87188                       ,42.5192                        ,0.31063                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.8861                        ,84.9216                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
561                             ,4030                           ,2.2                            ,3                              ,0.73333                        ,0.061111                       ,0.34285                        ,-0.28174                       ,0.50409                        ,0.6983                         ,0.91598                        ,0.91598                        ,-0.84524                       ,40.6099                        ,0.40661                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.9345                        ,84.3108                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
561.8333                        ,4040                           ,4.2                            ,3                              ,1.4                            ,0.11667                        ,0.34228                        ,-0.22561                       ,0.48203                        ,0.66924                        ,0.87908                        ,0.87908                        ,-0.81872                       ,38.7314                        ,2.0805e-05                     ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,10.9813                        ,83.8659                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
562.6667                        ,4050                           ,8                              ,3                              ,2.6667                         ,0.22222                        ,0.34146                        ,-0.11924                       ,0.46051                        ,0.64091                        ,0.84312                        ,0.84312                        ,-0.79293                       ,36.867                         ,0.56698                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.0266                        ,83.421                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
563.5                           ,4060                           ,4.8                            ,3                              ,1.6                            ,0.13333                        ,0.34046                        ,-0.20713                       ,0.43997                        ,0.61388                        ,0.80882                        ,0.80882                        ,-0.76839                       ,35.0007                        ,0.53323                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.0706                        ,82.9761                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
564.3333                        ,4070                           ,24.4                           ,3                              ,8.1333                         ,0.67778                        ,0.33894                        ,0.33884                        ,0.4208                         ,0.58866                        ,0.77682                        ,0.77682                        ,-0.74553                       ,33.121                         ,0.49223                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.1135                        ,82.5312                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
565.1667                        ,4080                           ,80                             ,3                              ,26.6667                        ,2.2222                         ,0.3383                         ,1.8839                         ,0.40325                        ,0.56558                        ,0.74753                        ,0.74753                        ,-0.72461                       ,31.2248                        ,0.50076                        ,1                              ,1                              ,1                              ,1                              ,0                              ,11.3639                        ,11.1552                        ,82.0863                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
566                             ,4090                           ,16.2                           ,3                              ,5.4                            ,0.45                           ,0.33786                        ,0.11214                        ,0.38742                        ,0.54475                        ,0.7211                         ,0.7211                         ,-0.7057                        ,29.3191                        ,0.56052                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.1961                        ,81.6414                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
566.8333                        ,4100                           ,8.3                            ,3                              ,2.7667                         ,0.25361                        ,0.3371                         ,-0.083494                      ,0.37333                        ,0.52619                        ,0.69753                        ,0.69753                        ,-0.68878                       ,27.4167                        ,0.60001                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.2362                        ,81.1965                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
567.75                          ,4110                           ,16.3                           ,3                              ,5.4333                         ,0.45278                        ,0.33667                        ,0.11611                        ,0.36095                        ,0.50987                        ,0.6768                         ,0.6768                         ,-0.67378                       ,25.5338                        ,0.60709                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.2756                        ,80.7516                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
568.5833                        ,4120                           ,7                              ,3                              ,2.3333                         ,0.19444                        ,0.33659                        ,-0.14214                       ,0.3502                         ,0.49568                        ,0.65875                        ,0.65875                        ,-0.66058                       ,23.69                          ,0.70808                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.3144                        ,80.3067                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
569.4167                        ,4130                           ,10.6                           ,3                              ,3.5333                         ,0.32389                        ,0.33693                        ,-0.013043                      ,0.34097                        ,0.48344                        ,0.64315                        ,0.64315                        ,-0.64898                       ,21.9078                        ,0.62336                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.3527                        ,79.8618                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
570.3333                        ,4140                           ,24.8                           ,3                              ,8.2667                         ,0.71644                        ,0.33778                        ,0.37866                        ,0.33304                        ,0.4729                         ,0.62967                        ,0.62967                        ,-0.63873                       ,20.2113                        ,0.61868                        ,0                              ,0                              ,0                              ,0                              ,0                              ,0                              ,11.3905                        ,79.617                         ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
571.2                           ,4150                           ,161.7                          ,3                              ,53.9                           ,4.7612                         ,0.33916                        ,4.422                          ,0.32617                        ,0.46372                        ,0.6179                         ,0.6179                         ,-0.62954                       ,18.6255                        ,0.60123                        ,1                              ,1                              ,1                              ,1                              ,0                              ,38.0411                        ,11.4278                        ,79.3721                        ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
